,Entity,Year,Country code,Life Expectancy at Birth (both genders),Life-Threatening-events
716,Azerbaijan,2001,AZE,67.751,
717,Azerbaijan,2002,AZE,67.751,
718,Azerbaijan,2003,AZE,67.751,
719,Azerbaijan,2004,AZE,67.751,
720,Azerbaijan,2005,AZE,70.122,
721,Azerbaijan,2006,AZE,70.122,
722,Azerbaijan,2007,AZE,70.122,
723,Azerbaijan,2008,AZE,70.122,
724,Azerbaijan,2009,AZE,70.122,
725,Bahamas,1950,BHS,60.025,
726,Bahamas,1951,BHS,60.025,
727,Bahamas,1952,BHS,60.025,
728,Bahamas,1953,BHS,60.025,
729,Bahamas,1954,BHS,60.025,
730,Bahamas,1955,BHS,61.989,
731,Bahamas,1956,BHS,61.989,
732,Bahamas,1957,BHS,61.989,
733,Bahamas,1958,BHS,61.989,
734,Bahamas,1959,BHS,61.989,
735,Bahamas,1960,BHS,63.705,
736,Bahamas,1961,BHS,63.705,
737,Bahamas,1962,BHS,63.705,
738,Bahamas,1963,BHS,63.705,
739,Bahamas,1964,BHS,63.705,
740,Bahamas,1965,BHS,65.237,
741,Bahamas,1966,BHS,65.237,
742,Bahamas,1967,BHS,65.237,
743,Bahamas,1968,BHS,65.237,
744,Bahamas,1969,BHS,65.237,
745,Bahamas,1970,BHS,66.614,
746,Bahamas,1971,BHS,66.614,
747,Bahamas,1972,BHS,66.614,
748,Bahamas,1973,BHS,66.614,
749,Bahamas,1974,BHS,66.614,
750,Bahamas,1975,BHS,67.932,
751,Bahamas,1976,BHS,67.932,
752,Bahamas,1977,BHS,67.932,
753,Bahamas,1978,BHS,67.932,
754,Bahamas,1979,BHS,67.932,
755,Bahamas,1980,BHS,69.084,
756,Bahamas,1981,BHS,69.084,
757,Bahamas,1982,BHS,69.084,
758,Bahamas,1983,BHS,69.084,
759,Bahamas,1984,BHS,69.084,
760,Bahamas,1985,BHS,70.203,
761,Bahamas,1986,BHS,70.203,
762,Bahamas,1987,BHS,70.203,
763,Bahamas,1988,BHS,70.203,
764,Bahamas,1989,BHS,70.203,
765,Bahamas,1990,BHS,71.124,
766,Bahamas,1991,BHS,71.124,
767,Bahamas,1992,BHS,71.124,
768,Bahamas,1993,BHS,71.124,
769,Bahamas,1994,BHS,71.124,
770,Bahamas,1995,BHS,71.663,
771,Bahamas,1996,BHS,71.663,
772,Bahamas,1997,BHS,71.663,
773,Bahamas,1998,BHS,71.663,
774,Bahamas,1999,BHS,71.663,
775,Bahamas,2000,BHS,73.165,
776,Bahamas,2001,BHS,73.165,
777,Bahamas,2002,BHS,73.165,
778,Bahamas,2003,BHS,73.165,
779,Bahamas,2004,BHS,73.165,
780,Bahamas,2005,BHS,74.313,
781,Bahamas,2006,BHS,74.313,
782,Bahamas,2007,BHS,74.313,
783,Bahamas,2008,BHS,74.313,
784,Bahamas,2009,BHS,74.313,
785,Bahrain,1950,BHR,42.986,
786,Bahrain,1951,BHR,42.986,
787,Bahrain,1952,BHR,42.986,
788,Bahrain,1953,BHR,42.986,
789,Bahrain,1954,BHR,42.986,
790,Bahrain,1955,BHR,48.478,
791,Bahrain,1956,BHR,48.478,
792,Bahrain,1957,BHR,48.478,
793,Bahrain,1958,BHR,48.478,
794,Bahrain,1959,BHR,48.478,
795,Bahrain,1960,BHR,55.298,
796,Bahrain,1961,BHR,55.298,
797,Bahrain,1962,BHR,55.298,
798,Bahrain,1963,BHR,55.298,
799,Bahrain,1964,BHR,55.298,
800,Bahrain,1965,BHR,61.09,
801,Bahrain,1966,BHR,61.09,
802,Bahrain,1967,BHR,61.09,
803,Bahrain,1968,BHR,61.09,
804,Bahrain,1969,BHR,61.09,
805,Bahrain,1970,BHR,65.369,
806,Bahrain,1971,BHR,65.369,
807,Bahrain,1972,BHR,65.369,
808,Bahrain,1973,BHR,65.369,
809,Bahrain,1974,BHR,65.369,
810,Bahrain,1975,BHR,68.363,
811,Bahrain,1976,BHR,68.363,
812,Bahrain,1977,BHR,68.363,
813,Bahrain,1978,BHR,68.363,
814,Bahrain,1979,BHR,68.363,
815,Bahrain,1980,BHR,70.476,
816,Bahrain,1981,BHR,70.476,
817,Bahrain,1982,BHR,70.476,
818,Bahrain,1983,BHR,70.476,
819,Bahrain,1984,BHR,70.476,
820,Bahrain,1985,BHR,71.848,
821,Bahrain,1986,BHR,71.848,
822,Bahrain,1987,BHR,71.848,
823,Bahrain,1988,BHR,71.848,
824,Bahrain,1989,BHR,71.848,
825,Bahrain,1990,BHR,72.872,
826,Bahrain,1991,BHR,72.872,
827,Bahrain,1992,BHR,72.872,
828,Bahrain,1993,BHR,72.872,
829,Bahrain,1994,BHR,72.872,
830,Bahrain,1995,BHR,73.995,
831,Bahrain,1996,BHR,73.995,
832,Bahrain,1997,BHR,73.995,
833,Bahrain,1998,BHR,73.995,
834,Bahrain,1999,BHR,73.995,
835,Bahrain,2000,BHR,74.961,
836,Bahrain,2001,BHR,74.961,
837,Bahrain,2002,BHR,74.961,
838,Bahrain,2003,BHR,74.961,
839,Bahrain,2004,BHR,74.961,
840,Bahrain,2005,BHR,75.844,
841,Bahrain,2006,BHR,75.844,
842,Bahrain,2007,BHR,75.844,
843,Bahrain,2008,BHR,75.844,
844,Bahrain,2009,BHR,75.844,
845,Bangladesh,1876,BGD,25.5,
846,Bangladesh,1886,BGD,23.2,
847,Bangladesh,1896,BGD,22.0,
848,Bangladesh,1906,BGD,21.5,
849,Bangladesh,1926,BGD,24.9,
850,Bangladesh,1950,BGD,43.576,
851,Bangladesh,1951,BGD,43.576,
852,Bangladesh,1952,BGD,43.576,
853,Bangladesh,1953,BGD,43.576,
854,Bangladesh,1954,BGD,43.576,
855,Bangladesh,1955,BGD,45.656,
856,Bangladesh,1956,BGD,45.656,
857,Bangladesh,1957,BGD,45.656,
858,Bangladesh,1958,BGD,45.656,
859,Bangladesh,1959,BGD,45.656,
860,Bangladesh,1960,BGD,48.33,
861,Bangladesh,1961,BGD,48.33,
862,Bangladesh,1962,BGD,48.33,
863,Bangladesh,1963,BGD,48.33,
864,Bangladesh,1964,BGD,48.33,
865,Bangladesh,1965,BGD,50.018,
866,Bangladesh,1966,BGD,50.018,
867,Bangladesh,1967,BGD,50.018,
868,Bangladesh,1968,BGD,50.018,
869,Bangladesh,1969,BGD,50.018,
870,Bangladesh,1970,BGD,45.956,
871,Bangladesh,1971,BGD,45.956,
872,Bangladesh,1972,BGD,45.956,
873,Bangladesh,1973,BGD,45.956,
874,Bangladesh,1974,BGD,45.956,
875,Bangladesh,1975,BGD,53.178,
876,Bangladesh,1976,BGD,53.178,
877,Bangladesh,1977,BGD,53.178,
878,Bangladesh,1978,BGD,53.178,
879,Bangladesh,1979,BGD,53.178,
880,Bangladesh,1980,BGD,55.955,
881,Bangladesh,1981,BGD,55.955,
882,Bangladesh,1982,BGD,55.955,
883,Bangladesh,1983,BGD,55.955,
884,Bangladesh,1984,BGD,55.955,
885,Bangladesh,1985,BGD,58.722,
886,Bangladesh,1986,BGD,58.722,
887,Bangladesh,1987,BGD,58.722,
888,Bangladesh,1988,BGD,58.722,
889,Bangladesh,1989,BGD,58.722,
890,Bangladesh,1990,BGD,61.301,
891,Bangladesh,1991,BGD,61.301,
892,Bangladesh,1992,BGD,61.301,
893,Bangladesh,1993,BGD,61.301,
894,Bangladesh,1994,BGD,61.301,
895,Bangladesh,1995,BGD,64.053,
896,Bangladesh,1996,BGD,64.053,
897,Bangladesh,1997,BGD,64.053,
898,Bangladesh,1998,BGD,64.053,
899,Bangladesh,1999,BGD,64.053,
900,Bangladesh,2000,BGD,66.448,
901,Bangladesh,2001,BGD,66.448,
902,Bangladesh,2002,BGD,66.448,
903,Bangladesh,2003,BGD,66.448,
904,Bangladesh,2004,BGD,66.448,
905,Bangladesh,2005,BGD,68.423,
906,Bangladesh,2006,BGD,68.423,
907,Bangladesh,2007,BGD,68.423,
908,Bangladesh,2008,BGD,68.423,
909,Bangladesh,2009,BGD,68.423,
910,Barbados,1950,BRB,57.214,
911,Barbados,1951,BRB,57.214,
912,Barbados,1952,BRB,57.214,
913,Barbados,1953,BRB,57.214,
914,Barbados,1954,BRB,57.214,
915,Barbados,1955,BRB,59.807,
916,Barbados,1956,BRB,59.807,
917,Barbados,1957,BRB,59.807,
918,Barbados,1958,BRB,59.807,
919,Barbados,1959,BRB,59.807,
920,Barbados,1960,BRB,62.167,
921,Barbados,1961,BRB,62.167,
922,Barbados,1962,BRB,62.167,
923,Barbados,1963,BRB,62.167,
924,Barbados,1964,BRB,62.167,
925,Barbados,1965,BRB,64.218,
926,Barbados,1966,BRB,64.218,
927,Barbados,1967,BRB,64.218,
928,Barbados,1968,BRB,64.218,
929,Barbados,1969,BRB,64.218,
930,Barbados,1970,BRB,66.032,
931,Barbados,1971,BRB,66.032,
932,Barbados,1972,BRB,66.032,
933,Barbados,1973,BRB,66.032,
934,Barbados,1974,BRB,66.032,
935,Barbados,1975,BRB,67.59,
936,Barbados,1976,BRB,67.59,
937,Barbados,1977,BRB,67.59,
938,Barbados,1978,BRB,67.59,
939,Barbados,1979,BRB,67.59,
940,Barbados,1980,BRB,69.12,
941,Barbados,1981,BRB,69.12,
942,Barbados,1982,BRB,69.12,
943,Barbados,1983,BRB,69.12,
944,Barbados,1984,BRB,69.12,
945,Barbados,1985,BRB,70.452,
946,Barbados,1986,BRB,70.452,
947,Barbados,1987,BRB,70.452,
948,Barbados,1988,BRB,70.452,
949,Barbados,1989,BRB,70.452,
950,Barbados,1990,BRB,71.653,
951,Barbados,1991,BRB,71.653,
952,Barbados,1992,BRB,71.653,
953,Barbados,1993,BRB,71.653,
954,Barbados,1994,BRB,71.653,
955,Barbados,1995,BRB,72.652,
956,Barbados,1996,BRB,72.652,
957,Barbados,1997,BRB,72.652,
958,Barbados,1998,BRB,72.652,
959,Barbados,1999,BRB,72.652,
960,Barbados,2000,BRB,73.566,
961,Barbados,2001,BRB,73.566,
962,Barbados,2002,BRB,73.566,
963,Barbados,2003,BRB,73.566,
964,Barbados,2004,BRB,73.566,
965,Barbados,2005,BRB,74.456,
966,Barbados,2006,BRB,74.456,
967,Barbados,2007,BRB,74.456,
968,Barbados,2008,BRB,74.456,
969,Barbados,2009,BRB,74.456,
970,Belarus,1900,BLR,36.2,
971,Belarus,1950,BLR,60.698,
972,Belarus,1951,BLR,60.698,
973,Belarus,1952,BLR,60.698,
974,Belarus,1953,BLR,60.698,
975,Belarus,1954,BLR,60.698,
976,Belarus,1955,BLR,66.313,
977,Belarus,1956,BLR,66.313,
978,Belarus,1957,BLR,66.313,
979,Belarus,1958,BLR,66.313,
980,Belarus,1959,BLR,69.06,
981,Belarus,1960,BLR,71.86,
982,Belarus,1961,BLR,72.58,
983,Belarus,1962,BLR,71.33,
984,Belarus,1963,BLR,71.99,
985,Belarus,1964,BLR,73.49,
986,Belarus,1965,BLR,73.04,
987,Belarus,1966,BLR,73.39,
988,Belarus,1967,BLR,73.16,
989,Belarus,1968,BLR,73.27,
990,Belarus,1969,BLR,72.9,
991,Belarus,1970,BLR,72.36,
992,Belarus,1971,BLR,73.02,
993,Belarus,1972,BLR,72.73,
994,Belarus,1973,BLR,72.75,
995,Belarus,1974,BLR,73.08,
996,Belarus,1975,BLR,72.12,
997,Belarus,1976,BLR,71.97,
998,Belarus,1977,BLR,71.92,
999,Belarus,1978,BLR,71.75,
1000,Belarus,1979,BLR,71.35,
1001,Belarus,1980,BLR,71.1,
1002,Belarus,1981,BLR,71.38,
1003,Belarus,1982,BLR,71.52,
1004,Belarus,1983,BLR,71.32,
1005,Belarus,1984,BLR,70.72,
1006,Belarus,1985,BLR,70.97,
1007,Belarus,1986,BLR,72.33,
1008,Belarus,1987,BLR,72.2,
1009,Belarus,1988,BLR,71.95,
1010,Belarus,1989,BLR,71.76,
1011,Belarus,1990,BLR,71.21,
1012,Belarus,1991,BLR,70.63,
1013,Belarus,1992,BLR,70.21,
1014,Belarus,1993,BLR,69.11,
1015,Belarus,1994,BLR,68.87,
1016,Belarus,1995,BLR,68.44,
1017,Belarus,1996,BLR,68.6,
1018,Belarus,1997,BLR,68.39,
1019,Belarus,1998,BLR,68.3,
1020,Belarus,1999,BLR,67.9,
1021,Belarus,2000,BLR,68.9,
1022,Belarus,2001,BLR,68.46,
1023,Belarus,2002,BLR,67.96,
1024,Belarus,2003,BLR,68.47,
1025,Belarus,2004,BLR,68.9,
1026,Belarus,2005,BLR,68.7,
1027,Belarus,2006,BLR,69.33,
1028,Belarus,2007,BLR,70.22,
1029,Belarus,2008,BLR,70.4,
1030,Belarus,2009,BLR,70.44,
1031,Belarus,2010,BLR,70.44,
1032,Belgium,1841,BEL,40.31,
1033,Belgium,1842,BEL,38.64,
1034,Belgium,1843,BEL,40.35,
1035,Belgium,1844,BEL,41.88,
1036,Belgium,1845,BEL,41.02,
1037,Belgium,1846,BEL,37.82,
1038,Belgium,1847,BEL,35.1,
1039,Belgium,1848,BEL,38.03,
1040,Belgium,1849,BEL,34.49,
1041,Belgium,1850,BEL,42.27,
1042,Belgium,1851,BEL,41.88,
1043,Belgium,1852,BEL,41.78,
1044,Belgium,1853,BEL,41.32,
1045,Belgium,1854,BEL,39.74,
1046,Belgium,1855,BEL,37.42,
1047,Belgium,1856,BEL,40.89,
1048,Belgium,1857,BEL,40.44,
1049,Belgium,1858,BEL,40.13,
1050,Belgium,1859,BEL,38.93,
1051,Belgium,1860,BEL,45.07,
1052,Belgium,1861,BEL,41.22,
1053,Belgium,1862,BEL,43.06,
1054,Belgium,1863,BEL,41.25,
1055,Belgium,1864,BEL,39.76,
1056,Belgium,1865,BEL,37.69,
1057,Belgium,1866,BEL,32.44,
1058,Belgium,1867,BEL,43.02,
1059,Belgium,1868,BEL,42.53,
1060,Belgium,1869,BEL,42.57,
1061,Belgium,1870,BEL,40.9,
1062,Belgium,1871,BEL,34.32,
1063,Belgium,1872,BEL,40.01,
1064,Belgium,1873,BEL,43.46,
1065,Belgium,1874,BEL,44.65,
1066,Belgium,1875,BEL,42.13,
1067,Belgium,1876,BEL,43.65,
1068,Belgium,1877,BEL,44.45,
1069,Belgium,1878,BEL,44.19,
1070,Belgium,1879,BEL,43.79,
1071,Belgium,1880,BEL,42.44,
1072,Belgium,1881,BEL,44.38,
1073,Belgium,1882,BEL,45.51,
1074,Belgium,1883,BEL,44.86,
1075,Belgium,1884,BEL,44.18,
1076,Belgium,1885,BEL,45.43,
1077,Belgium,1886,BEL,43.3,
1078,Belgium,1887,BEL,46.01,
1079,Belgium,1888,BEL,44.87,
1080,Belgium,1889,BEL,45.02,
1081,Belgium,1890,BEL,44.09,
1082,Belgium,1891,BEL,43.99,
1083,Belgium,1892,BEL,43.12,
1084,Belgium,1893,BEL,44.39,
1085,Belgium,1894,BEL,46.6,
1086,Belgium,1895,BEL,45.43,
1087,Belgium,1896,BEL,48.04,
1088,Belgium,1897,BEL,48.8,
1089,Belgium,1898,BEL,48.07,
1090,Belgium,1899,BEL,46.45,
1091,Belgium,1900,BEL,46.52,
1092,Belgium,1901,BEL,49.38,
1093,Belgium,1902,BEL,49.1,
1094,Belgium,1903,BEL,49.17,
1095,Belgium,1904,BEL,49.25,
1096,Belgium,1905,BEL,49.92,
1097,Belgium,1906,BEL,49.64,
1098,Belgium,1907,BEL,51.03,
1099,Belgium,1908,BEL,49.63,
1100,Belgium,1909,BEL,50.63,
1101,Belgium,1910,BEL,51.31,
1102,Belgium,1911,BEL,49.22,
1103,Belgium,1912,BEL,52.22,
1104,Belgium,1913,BEL,52.42,
1105,Belgium,1919,BEL,49.79,
1106,Belgium,1920,BEL,53.59,
1107,Belgium,1921,BEL,54.67,
1108,Belgium,1922,BEL,55.1,
1109,Belgium,1923,BEL,56.69,
1110,Belgium,1924,BEL,57.44,
1111,Belgium,1925,BEL,57.09,
1112,Belgium,1926,BEL,56.89,
1113,Belgium,1927,BEL,57.11,
1114,Belgium,1928,BEL,57.44,
1115,Belgium,1929,BEL,55.01,
1116,Belgium,1930,BEL,57.1,
1117,Belgium,1931,BEL,58.41,
1118,Belgium,1932,BEL,58.5,
1119,Belgium,1933,BEL,58.68,
1120,Belgium,1934,BEL,60.33,
1121,Belgium,1935,BEL,59.93,
1122,Belgium,1936,BEL,59.94,
1123,Belgium,1937,BEL,59.98,
1124,Belgium,1938,BEL,60.12,
1125,Belgium,1939,BEL,60.01,
1126,Belgium,1940,BEL,55.94,
1127,Belgium,1941,BEL,58.89,
1128,Belgium,1942,BEL,59.11,
1129,Belgium,1943,BEL,60.32,
1130,Belgium,1944,BEL,56.91,
1131,Belgium,1945,BEL,58.35,
1132,Belgium,1946,BEL,61.87,
1133,Belgium,1947,BEL,63.41,
1134,Belgium,1948,BEL,64.94,
1135,Belgium,1949,BEL,65.43,
1136,Belgium,1950,BEL,66.31,
1137,Belgium,1951,BEL,66.76,
1138,Belgium,1952,BEL,67.97,
1139,Belgium,1953,BEL,68.35,
1140,Belgium,1954,BEL,68.6,
1141,Belgium,1955,BEL,68.54,
1142,Belgium,1956,BEL,68.84,
1143,Belgium,1957,BEL,69.21,
1144,Belgium,1958,BEL,69.91,
1145,Belgium,1959,BEL,70.31,
1146,Belgium,1960,BEL,69.63,
1147,Belgium,1961,BEL,70.5,
1148,Belgium,1962,BEL,70.23,
1149,Belgium,1963,BEL,70.04,
1150,Belgium,1964,BEL,70.71,
1151,Belgium,1965,BEL,70.56,
1152,Belgium,1966,BEL,70.63,
1153,Belgium,1967,BEL,70.92,
1154,Belgium,1968,BEL,70.61,
1155,Belgium,1969,BEL,70.68,
1156,Belgium,1970,BEL,70.95,
1157,Belgium,1971,BEL,71.08,
1158,Belgium,1972,BEL,71.42,
1159,Belgium,1973,BEL,71.63,
1160,Belgium,1974,BEL,71.98,
1161,Belgium,1975,BEL,71.97,
1162,Belgium,1976,BEL,72.12,
1163,Belgium,1977,BEL,72.76,
1164,Belgium,1978,BEL,72.71,
1165,Belgium,1979,BEL,73.21,
1166,Belgium,1980,BEL,73.25,
1167,Belgium,1981,BEL,73.66,
1168,Belgium,1982,BEL,73.88,
1169,Belgium,1983,BEL,73.89,
1170,Belgium,1984,BEL,74.37,
1171,Belgium,1985,BEL,74.48,
1172,Belgium,1986,BEL,74.68,
1173,Belgium,1987,BEL,75.29,
1174,Belgium,1988,BEL,75.6,
1175,Belgium,1989,BEL,75.66,
1176,Belgium,1990,BEL,76.07,
1177,Belgium,1991,BEL,76.21,
1178,Belgium,1992,BEL,76.37,
1179,Belgium,1993,BEL,76.38,
1180,Belgium,1994,BEL,76.72,
1181,Belgium,1995,BEL,76.85,
1182,Belgium,1996,BEL,77.19,
1183,Belgium,1997,BEL,77.41,
1184,Belgium,1998,BEL,77.48,
1185,Belgium,1999,BEL,77.66,
1186,Belgium,2000,BEL,77.78,
1187,Belgium,2001,BEL,78.09,
1188,Belgium,2002,BEL,78.18,
1189,Belgium,2003,BEL,78.33,
1190,Belgium,2004,BEL,78.97,
1191,Belgium,2005,BEL,79.06,
1192,Belgium,2006,BEL,79.39,
1193,Belgium,2007,BEL,79.69,
1194,Belgium,2008,BEL,79.59,
1195,Belgium,2009,BEL,79.86,
1196,Belgium,2010,BEL,80.3,
1197,Belgium,2011,BEL,80.5,
1198,Belize,1950,BLZ,55.917,
1199,Belize,1951,BLZ,55.917,
1200,Belize,1952,BLZ,55.917,
1201,Belize,1953,BLZ,55.917,
1202,Belize,1954,BLZ,55.917,
1203,Belize,1955,BLZ,58.644,
1204,Belize,1956,BLZ,58.644,
1205,Belize,1957,BLZ,58.644,
1206,Belize,1958,BLZ,58.644,
1207,Belize,1959,BLZ,58.644,
1208,Belize,1960,BLZ,61.345,
1209,Belize,1961,BLZ,61.345,
1210,Belize,1962,BLZ,61.345,
1211,Belize,1963,BLZ,61.345,
1212,Belize,1964,BLZ,61.345,
1213,Belize,1965,BLZ,64.26,
1214,Belize,1966,BLZ,64.26,
1215,Belize,1967,BLZ,64.26,
1216,Belize,1968,BLZ,64.26,
1217,Belize,1969,BLZ,64.26,
1218,Belize,1970,BLZ,66.721,
1219,Belize,1971,BLZ,66.721,
1220,Belize,1972,BLZ,66.721,
1221,Belize,1973,BLZ,66.721,
1222,Belize,1974,BLZ,66.721,
1223,Belize,1975,BLZ,68.657,
1224,Belize,1976,BLZ,68.657,
1225,Belize,1977,BLZ,68.657,
1226,Belize,1978,BLZ,68.657,
1227,Belize,1979,BLZ,68.657,
1228,Belize,1980,BLZ,70.353,
1229,Belize,1981,BLZ,70.353,
1230,Belize,1982,BLZ,70.353,
1231,Belize,1983,BLZ,70.353,
1232,Belize,1984,BLZ,70.353,
1233,Belize,1985,BLZ,71.461,
1234,Belize,1986,BLZ,71.461,
1235,Belize,1987,BLZ,71.461,
1236,Belize,1988,BLZ,71.461,
1237,Belize,1989,BLZ,71.461,
1238,Belize,1990,BLZ,70.566,
1239,Belize,1991,BLZ,70.566,
1240,Belize,1992,BLZ,70.566,
1241,Belize,1993,BLZ,70.566,
1242,Belize,1994,BLZ,70.566,
1243,Belize,1995,BLZ,69.875,
1244,Belize,1996,BLZ,69.875,
1245,Belize,1997,BLZ,69.875,
1246,Belize,1998,BLZ,69.875,
1247,Belize,1999,BLZ,69.875,
1248,Belize,2000,BLZ,71.29,
1249,Belize,2001,BLZ,71.29,
1250,Belize,2002,BLZ,71.29,
1251,Belize,2003,BLZ,71.29,
1252,Belize,2004,BLZ,71.29,
1253,Belize,2005,BLZ,72.656,
1254,Belize,2006,BLZ,72.656,
1255,Belize,2007,BLZ,72.656,
1256,Belize,2008,BLZ,72.656,
1257,Belize,2009,BLZ,72.656,
1258,Benin,1950,BEN,33.712,
1259,Benin,1951,BEN,33.712,
1260,Benin,1952,BEN,33.712,
1261,Benin,1953,BEN,33.712,
1262,Benin,1954,BEN,33.712,
1263,Benin,1955,BEN,36.136,
1264,Benin,1956,BEN,36.136,
1265,Benin,1957,BEN,36.136,
1266,Benin,1958,BEN,36.136,
1267,Benin,1959,BEN,36.136,
1268,Benin,1960,BEN,38.411,
1269,Benin,1961,BEN,38.411,
1270,Benin,1962,BEN,38.411,
1271,Benin,1963,BEN,38.411,
1272,Benin,1964,BEN,38.411,
1273,Benin,1965,BEN,40.96,
1274,Benin,1966,BEN,40.96,
1275,Benin,1967,BEN,40.96,
1276,Benin,1968,BEN,40.96,
1277,Benin,1969,BEN,40.96,
1278,Benin,1970,BEN,43.797,
1279,Benin,1971,BEN,43.797,
1280,Benin,1972,BEN,43.797,
1281,Benin,1973,BEN,43.797,
1282,Benin,1974,BEN,43.797,
1283,Benin,1975,BEN,46.336,
1284,Benin,1976,BEN,46.336,
1285,Benin,1977,BEN,46.336,
1286,Benin,1978,BEN,46.336,
1287,Benin,1979,BEN,46.336,
1288,Benin,1980,BEN,48.361,
1289,Benin,1981,BEN,48.361,
1290,Benin,1982,BEN,48.361,
1291,Benin,1983,BEN,48.361,
1292,Benin,1984,BEN,48.361,
1293,Benin,1985,BEN,51.782,
1294,Benin,1986,BEN,51.782,
1295,Benin,1987,BEN,51.782,
1296,Benin,1988,BEN,51.782,
1297,Benin,1989,BEN,51.782,
1298,Benin,1990,BEN,54.75,
1299,Benin,1991,BEN,54.75,
1300,Benin,1992,BEN,54.75,
1301,Benin,1993,BEN,54.75,
1302,Benin,1994,BEN,54.75,
1303,Benin,1995,BEN,54.793,
1304,Benin,1996,BEN,54.793,
1305,Benin,1997,BEN,54.793,
1306,Benin,1998,BEN,54.793,
1307,Benin,1999,BEN,54.793,
1308,Benin,2000,BEN,56.029,
1309,Benin,2001,BEN,56.029,
1310,Benin,2002,BEN,56.029,
1311,Benin,2003,BEN,56.029,
1312,Benin,2004,BEN,56.029,
1313,Benin,2005,BEN,58.204,
1314,Benin,2006,BEN,58.204,
1315,Benin,2007,BEN,58.204,
1316,Benin,2008,BEN,58.204,
1317,Benin,2009,BEN,58.204,
1318,Bhutan,1950,BTN,29.518,
1319,Bhutan,1951,BTN,29.518,
1320,Bhutan,1952,BTN,29.518,
1321,Bhutan,1953,BTN,29.518,
1322,Bhutan,1954,BTN,29.518,
1323,Bhutan,1955,BTN,31.403,
1324,Bhutan,1956,BTN,31.403,
1325,Bhutan,1957,BTN,31.403,
1326,Bhutan,1958,BTN,31.403,
1327,Bhutan,1959,BTN,31.403,
1328,Bhutan,1960,BTN,33.356,
1329,Bhutan,1961,BTN,33.356,
1330,Bhutan,1962,BTN,33.356,
1331,Bhutan,1963,BTN,33.356,
1332,Bhutan,1964,BTN,33.356,
1333,Bhutan,1965,BTN,35.322,
1334,Bhutan,1966,BTN,35.322,
1335,Bhutan,1967,BTN,35.322,
1336,Bhutan,1968,BTN,35.322,
1337,Bhutan,1969,BTN,35.322,
1338,Bhutan,1970,BTN,38.905,
1339,Bhutan,1971,BTN,38.905,
1340,Bhutan,1972,BTN,38.905,
1341,Bhutan,1973,BTN,38.905,
1342,Bhutan,1974,BTN,38.905,
1343,Bhutan,1975,BTN,43.059,
1344,Bhutan,1976,BTN,43.059,
1345,Bhutan,1977,BTN,43.059,
1346,Bhutan,1978,BTN,43.059,
1347,Bhutan,1979,BTN,43.059,
1348,Bhutan,1980,BTN,46.828,
1349,Bhutan,1981,BTN,46.828,
1350,Bhutan,1982,BTN,46.828,
1351,Bhutan,1983,BTN,46.828,
1352,Bhutan,1984,BTN,46.828,
1353,Bhutan,1985,BTN,50.505,
1354,Bhutan,1986,BTN,50.505,
1355,Bhutan,1987,BTN,50.505,
1356,Bhutan,1988,BTN,50.505,
1357,Bhutan,1989,BTN,50.505,
1358,Bhutan,1990,BTN,54.478,
1359,Bhutan,1991,BTN,54.478,
1360,Bhutan,1992,BTN,54.478,
1361,Bhutan,1993,BTN,54.478,
1362,Bhutan,1994,BTN,54.478,
1363,Bhutan,1995,BTN,58.411,
1364,Bhutan,1996,BTN,58.411,
1365,Bhutan,1997,BTN,58.411,
1366,Bhutan,1998,BTN,58.411,
1367,Bhutan,1999,BTN,58.411,
1368,Bhutan,2000,BTN,62.142,
1369,Bhutan,2001,BTN,62.142,
1370,Bhutan,2002,BTN,62.142,
1371,Bhutan,2003,BTN,62.142,
1372,Bhutan,2004,BTN,62.142,
1373,Bhutan,2005,BTN,65.735,
1374,Bhutan,2006,BTN,65.735,
1375,Bhutan,2007,BTN,65.735,
1376,Bhutan,2008,BTN,65.735,
1377,Bhutan,2009,BTN,65.735,
1378,Bolivia,1900,BOL,26.0,
1379,Bolivia,1910,BOL,28.0,
1380,Bolivia,1920,BOL,31.0,
1381,Bolivia,1925,BOL,33.0,
1382,Bolivia,1930,BOL,33.0,
1383,Bolivia,1940,BOL,36.0,
1384,Bolivia,1950,BOL,40.421,
1385,Bolivia,1951,BOL,40.421,
1386,Bolivia,1952,BOL,40.421,
1387,Bolivia,1953,BOL,40.421,
1388,Bolivia,1954,BOL,40.421,
1389,Bolivia,1955,BOL,41.899,
1390,Bolivia,1956,BOL,41.899,
1391,Bolivia,1957,BOL,41.899,
1392,Bolivia,1958,BOL,41.899,
1393,Bolivia,1959,BOL,41.899,
1394,Bolivia,1960,BOL,43.44,
1395,Bolivia,1961,BOL,43.44,
1396,Bolivia,1962,BOL,43.44,
1397,Bolivia,1963,BOL,43.44,
1398,Bolivia,1964,BOL,43.44,
1399,Bolivia,1965,BOL,45.052,
1400,Bolivia,1966,BOL,45.052,
1401,Bolivia,1967,BOL,45.052,
1402,Bolivia,1968,BOL,45.052,
1403,Bolivia,1969,BOL,45.052,
1404,Bolivia,1970,BOL,46.744,
1405,Bolivia,1971,BOL,46.744,
1406,Bolivia,1972,BOL,46.744,
1407,Bolivia,1973,BOL,46.744,
1408,Bolivia,1974,BOL,46.744,
1409,Bolivia,1975,BOL,50.069,
1410,Bolivia,1976,BOL,50.069,
1411,Bolivia,1977,BOL,50.069,
