Entity,Year,"Country code","Health Expenditure per capita (WDI)","Life Expectancy (at birth) World Bank data"
Chile,2011,CHL,1482.464543,79.3065122
Chile,2012,CHL,1609.920923,79.57265854
Chile,2013,CHL,1677.597752,79.83680488
China,1960,CHN,,43.46580488
China,1961,CHN,,43.7807561
China,1962,CHN,,44.71265854
China,1963,CHN,,46.331
China,1964,CHN,,48.58087805
China,1965,CHN,,51.29143902
China,1966,CHN,,54.20412195
China,1967,CHN,,57.01239024
China,1968,CHN,,59.46885366
China,1969,CHN,,61.45117073
China,1970,CHN,,62.9062439
China,1971,CHN,,63.8722439
China,1972,CHN,,64.52146341
China,1973,CHN,,65.00329268
China,1974,CHN,,65.37929268
China,1975,CHN,,65.69958537
China,1976,CHN,,65.99443902
China,1977,CHN,,66.26404878
China,1978,CHN,,66.51373171
China,1979,CHN,,66.76229268
China,1980,CHN,,67.02360976
China,1981,CHN,,67.29765854
China,1982,CHN,,67.57209756
China,1983,CHN,,67.8365122
China,1984,CHN,,68.09290244
China,1985,CHN,,68.34129268
China,1986,CHN,,68.58217073
China,1987,CHN,,68.81553659
China,1988,CHN,,69.04239024
China,1989,CHN,,69.2622439
China,1990,CHN,,69.47156098
China,1991,CHN,,69.66131707
China,1992,CHN,,69.832
China,1993,CHN,,69.99065854
China,1994,CHN,,70.14782927
China,1995,CHN,61.30495856,70.32917073
China,1996,CHN,73.73269171,70.56282927
China,1997,CHN,87.08379308,70.86390244
China,1998,CHN,102.9162363,71.23487805
China,1999,CHN,115.8482073,71.66870732
China,2000,CHN,129.829255,72.14073171
China,2001,CHN,141.7682196,72.61978049
China,2002,CHN,163.8973982,73.06960976
China,2003,CHN,184.2445975,73.46509756
China,2004,CHN,202.9085254,73.79370732
China,2005,CHN,228.5656362,74.05390244
China,2006,CHN,256.4196062,74.25631707
China,2007,CHN,285.7785967,74.42407317
China,2008,CHN,337.4399185,74.57982927
China,2009,CHN,410.256131,74.73163415
China,2010,CHN,440.7001699,74.88502439
China,2011,CHN,504.6926946,75.042
China,2012,CHN,577.8502108,75.1995122
China,2013,CHN,645.6303663,75.35302439
Colombia,1960,COL,,56.7167561
Colombia,1961,COL,,57.24773171
Colombia,1962,COL,,57.73921951
Colombia,1963,COL,,58.2007561
Colombia,1964,COL,,58.64126829
Colombia,1965,COL,,59.06217073
Colombia,1966,COL,,59.46334146
Colombia,1967,COL,,59.84021951
Colombia,1968,COL,,60.19578049
Colombia,1969,COL,,60.53704878
Colombia,1970,COL,,60.87319512
Colombia,1971,COL,,61.21139024
Colombia,1972,COL,,61.56078049
Colombia,1973,COL,,61.92839024
Colombia,1974,COL,,62.32160976
Colombia,1975,COL,,62.75214634
Colombia,1976,COL,,63.23212195
Colombia,1977,COL,,63.75826829
Colombia,1978,COL,,64.31897561
Colombia,1979,COL,,64.90034146
Colombia,1980,COL,,65.47817073
Colombia,1981,COL,,66.02492683
Colombia,1982,COL,,66.52007317
Colombia,1983,COL,,66.94692683
Colombia,1984,COL,,67.29953659
Colombia,1985,COL,,67.57429268
Colombia,1986,COL,,67.77680488
Colombia,1987,COL,,67.92919512
Colombia,1988,COL,,68.05473171
Colombia,1989,COL,,68.17097561
Colombia,1990,COL,,68.29719512
Colombia,1991,COL,,68.45131707
Colombia,1992,COL,,68.64021951
Colombia,1993,COL,,68.86563415
Colombia,1994,COL,,69.12958537
Colombia,1995,COL,426.7294896,69.42692683
Colombia,1996,COL,526.0638115,69.74736585
Colombia,1997,COL,596.6646065,70.0744878
Colombia,1998,COL,580.8393963,70.39395122
Colombia,1999,COL,551.3178085,70.69956098
Colombia,2000,COL,394.3473727,70.98721951
Colombia,2001,COL,407.1186414,71.25790244
Colombia,2002,COL,396.604914,71.51729268
Colombia,2003,COL,432.3163778,71.771
Colombia,2004,COL,417.7168382,72.01860976
Colombia,2005,COL,481.3819513,72.26060976
Colombia,2006,COL,548.0029723,72.49558537
Colombia,2007,COL,606.2194915,72.72304878
Colombia,2008,COL,667.676192,72.94353659
Colombia,2009,COL,714.2008064,73.15807317
Colombia,2010,COL,714.2241858,73.36768293
Colombia,2011,COL,740.9474262,73.57385366
Colombia,2012,COL,808.080228,73.77707317
Colombia,2013,COL,842.6993605,73.97882927
Comoros,1960,COM,,43.44195122
Comoros,1961,COM,,43.83814634
Comoros,1962,COM,,44.23397561
Comoros,1963,COM,,44.62887805
Comoros,1964,COM,,45.02470732
Comoros,1965,COM,,45.42629268
Comoros,1966,COM,,45.84390244
Comoros,1967,COM,,46.28195122
Comoros,1968,COM,,46.74097561
Comoros,1969,COM,,47.21853659
Comoros,1970,COM,,47.70731707
Comoros,1971,COM,,48.19609756
Comoros,1972,COM,,48.67365854
Comoros,1973,COM,,49.13268293
Comoros,1974,COM,,49.57073171
Comoros,1975,COM,,49.98682927
Comoros,1976,COM,,50.38634146
Comoros,1977,COM,,50.77756098
Comoros,1978,COM,,51.16682927
Comoros,1979,COM,,51.55804878
Comoros,1980,COM,,51.95517073
Comoros,1981,COM,,52.36265854
Comoros,1982,COM,,52.77758537
Comoros,1983,COM,,53.196
Comoros,1984,COM,,53.61092683
Comoros,1985,COM,,54.01490244
Comoros,1986,COM,,54.396
Comoros,1987,COM,,54.7462439
Comoros,1988,COM,,55.06314634
Comoros,1989,COM,,55.34619512
Comoros,1990,COM,,55.59941463
Comoros,1991,COM,,55.8292439
Comoros,1992,COM,,56.04812195
Comoros,1993,COM,,56.26453659
Comoros,1994,COM,,56.48443902
Comoros,1995,COM,55.19829382,56.70980488
Comoros,1996,COM,52.52874068,56.94214634
Comoros,1997,COM,54.29713258,57.17646341
Comoros,1998,COM,48.7322082,57.41129268
Comoros,1999,COM,46.92149288,57.64509756
Comoros,2000,COM,43.4810715,57.87943902
Comoros,2001,COM,36.43397599,58.11380488
Comoros,2002,COM,45.06269866,58.34870732
Comoros,2003,COM,48.80796308,58.58314634
Comoros,2004,COM,53.4727172,58.81804878
Comoros,2005,COM,60.63381048,59.05239024
Comoros,2006,COM,66.03091973,59.28604878
Comoros,2007,COM,71.11759848,59.519
Comoros,2008,COM,75.07357455,59.74970732
Comoros,2009,COM,55.34095589,59.97817073
Comoros,2010,COM,79.95502864,60.20341463
Comoros,2011,COM,87.03212107,60.4254878
Comoros,2012,COM,99.30836085,60.644
Comoros,2013,COM,89.74356783,60.8574878
Congo,1960,COG,,48.58163415
Congo,1961,COG,,49.23004878
Congo,1962,COG,,49.84395122
Congo,1963,COG,,50.41885366
Congo,1964,COG,,50.95229268
Congo,1965,COG,,51.44136585
Congo,1966,COG,,51.88865854
Congo,1967,COG,,52.29821951
Congo,1968,COG,,52.67707317
Congo,1969,COG,,53.02919512
Congo,1970,COG,,53.35904878
Congo,1971,COG,,53.67053659
Congo,1972,COG,,53.96604878
Congo,1973,COG,,54.2484878
Congo,1974,COG,,54.52231707
Congo,1975,COG,,54.79297561
Congo,1976,COG,,55.069
Congo,1977,COG,,55.34741463
Congo,1978,COG,,55.6237561
Congo,1979,COG,,55.89053659
Congo,1980,COG,,56.13921951
Congo,1981,COG,,56.36178049
Congo,1982,COG,,56.54519512
Congo,1983,COG,,56.676
Congo,1984,COG,,56.7427561
Congo,1985,COG,,56.72302439
Congo,1986,COG,,56.59839024
Congo,1987,COG,,56.36843902
Congo,1988,COG,,56.04370732
Congo,1989,COG,,55.64026829
Congo,1990,COG,,55.17768293
Congo,1991,COG,,54.68197561
Congo,1992,COG,,54.18363415
Congo,1993,COG,,53.71407317
Congo,1994,COG,,53.29719512
Congo,1995,COG,108.962495,52.94941463
Congo,1996,COG,101.8524603,52.67663415
Congo,1997,COG,108.2993657,52.47173171
Congo,1998,COG,133.1692911,52.33312195
Congo,1999,COG,104.9376223,52.27121951
Congo,2000,COG,77.95305634,52.30192683
Congo,2001,COG,92.54451928,52.4412439
Congo,2002,COG,96.58211476,52.69217073
Congo,2003,COG,103.1957715,53.04880488
Congo,2004,COG,104.7296102,53.49965854
Congo,2005,COG,107.4545839,54.03329268
Congo,2006,COG,112.0024299,54.63426829
Congo,2007,COG,117.4117183,55.27617073
Congo,2008,COG,100.6878248,55.93404878
Congo,2009,COG,114.957902,56.5844878
Congo,2010,COG,124.4241371,57.20402439
Congo,2011,COG,155.3710708,57.77521951
Congo,2012,COG,227.7810086,58.29656098
Congo,2013,COG,241.7645565,58.77
"Costa Rica",1960,CRI,,61.60636585
"Costa Rica",1961,CRI,,62.17770732
"Costa Rica",1962,CRI,,62.74090244
"Costa Rica",1963,CRI,,63.29387805
"Costa Rica",1964,CRI,,63.83617073
"Costa Rica",1965,CRI,,64.36478049
"Costa Rica",1966,CRI,,64.87773171
"Costa Rica",1967,CRI,,65.37656098
"Costa Rica",1968,CRI,,65.86536585
"Costa Rica",1969,CRI,,66.35019512
"Costa Rica",1970,CRI,,66.83860976
"Costa Rica",1971,CRI,,67.33965854
"Costa Rica",1972,CRI,,67.85885366
"Costa Rica",1973,CRI,,68.39973171
"Costa Rica",1974,CRI,,68.96129268
"Costa Rica",1975,CRI,,69.54404878
"Costa Rica",1976,CRI,,70.1474878
"Costa Rica",1977,CRI,,70.76007317
"Costa Rica",1978,CRI,,71.37078049
"Costa Rica",1979,CRI,,71.96704878
"Costa Rica",1980,CRI,,72.53287805
"Costa Rica",1981,CRI,,73.05521951
"Costa Rica",1982,CRI,,73.52507317
"Costa Rica",1983,CRI,,73.94041463
"Costa Rica",1984,CRI,,74.3002439
"Costa Rica",1985,CRI,,74.60704878
"Costa Rica",1986,CRI,,74.86985366
"Costa Rica",1987,CRI,,75.10165854
"Costa Rica",1988,CRI,,75.31597561
"Costa Rica",1989,CRI,,75.52231707
"Costa Rica",1990,CRI,,75.72668293
"Costa Rica",1991,CRI,,75.93356098
"Costa Rica",1992,CRI,,76.14195122
"Costa Rica",1993,CRI,,76.35034146
"Costa Rica",1994,CRI,,76.55873171
"Costa Rica",1995,CRI,404.2378194,76.76760976
"Costa Rica",1996,CRI,413.5874374,76.9754878
"Costa Rica",1997,CRI,413.4817754,77.17736585
"Costa Rica",1998,CRI,494.1171203,77.3732439
"Costa Rica",1999,CRI,509.3569093,77.55912195
"Costa Rica",2000,CRI,537.1916838,77.7344878
"Costa Rica",2001,CRI,546.6465155,77.89580488
"Costa Rica",2002,CRI,634.7710607,78.04409756
"Costa Rica",2003,CRI,684.6642049,78.18239024
"Costa Rica",2004,CRI,697.3078586,78.31417073
"Costa Rica",2005,CRI,746.3274828,78.44602439
"Costa Rica",2006,CRI,835.2074534,78.5845122
"Costa Rica",2007,CRI,1013.412067,78.73465854
"Costa Rica",2008,CRI,1058.172577,78.9004878
"Costa Rica",2009,CRI,1118.402555,79.0825122
"Costa Rica",2010,CRI,1167.135236,79.27970732
"Costa Rica",2011,CRI,1290.015455,79.48956098
"Costa Rica",2012,CRI,1350.269036,79.70502439
"Costa Rica",2013,CRI,1369.034727,79.921
"Cote d'Ivoire",1960,CIV,,36.87241463
"Cote d'Ivoire",1961,CIV,,37.56307317
"Cote d'Ivoire",1962,CIV,,38.23382927
"Cote d'Ivoire",1963,CIV,,38.88017073
"Cote d'Ivoire",1964,CIV,,39.50509756
"Cote d'Ivoire",1965,CIV,,40.12441463
"Cote d'Ivoire",1966,CIV,,40.76192683
"Cote d'Ivoire",1967,CIV,,41.43695122
"Cote d'Ivoire",1968,CIV,,42.161
"Cote d'Ivoire",1969,CIV,,42.93209756
"Cote d'Ivoire",1970,CIV,,43.74343902
"Cote d'Ivoire",1971,CIV,,44.57982927
"Cote d'Ivoire",1972,CIV,,45.41602439
"Cote d'Ivoire",1973,CIV,,46.23121951
"Cote d'Ivoire",1974,CIV,,47.00946341
"Cote d'Ivoire",1975,CIV,,47.74221951
"Cote d'Ivoire",1976,CIV,,48.42487805
"Cote d'Ivoire",1977,CIV,,49.06165854
"Cote d'Ivoire",1978,CIV,,49.65590244
"Cote d'Ivoire",1979,CIV,,50.20404878
"Cote d'Ivoire",1980,CIV,,50.70907317
"Cote d'Ivoire",1981,CIV,,51.1744878
"Cote d'Ivoire",1982,CIV,,51.60290244
"Cote d'Ivoire",1983,CIV,,51.98839024
"Cote d'Ivoire",1984,CIV,,52.3224878
"Cote d'Ivoire",1985,CIV,,52.59412195
"Cote d'Ivoire",1986,CIV,,52.79168293
"Cote d'Ivoire",1987,CIV,,52.90417073
"Cote d'Ivoire",1988,CIV,,52.91819512
"Cote d'Ivoire",1989,CIV,,52.82743902
"Cote d'Ivoire",1990,CIV,,52.60892683
"Cote d'Ivoire",1991,CIV,,52.23973171
"Cote d'Ivoire",1992,CIV,,51.72712195
"Cote d'Ivoire",1993,CIV,,51.094
"Cote d'Ivoire",1994,CIV,,50.37109756
"Cote d'Ivoire",1995,CIV,132.4495917,49.59665854
"Cote d'Ivoire",1996,CIV,149.9291287,48.8092439
"Cote d'Ivoire",1997,CIV,164.998918,48.05604878
"Cote d'Ivoire",1998,CIV,174.5050975,47.38502439
"Cote d'Ivoire",1999,CIV,155.0794388,46.83556098
"Cote d'Ivoire",2000,CIV,143.6344413,46.45390244
"Cote d'Ivoire",2001,CIV,119.1725011,46.27312195
"Cote d'Ivoire",2002,CIV,109.1343296,46.28358537
"Cote d'Ivoire",2003,CIV,117.6623858,46.46295122
"Cote d'Ivoire",2004,CIV,131.4220563,46.791
"Cote d'Ivoire",2005,CIV,137.2174126,47.23229268
"Cote d'Ivoire",2006,CIV,149.3043636,47.74265854
"Cote d'Ivoire",2007,CIV,164.2389986,48.27370732
"Cote d'Ivoire",2008,CIV,165.7336801,48.78663415
"Cote d'Ivoire",2009,CIV,179.6552467,49.25682927
"Cote d'Ivoire",2010,CIV,185.3639074,49.67529268
"Cote d'Ivoire",2011,CIV,171.7619968,50.04756098
"Cote d'Ivoire",2012,CIV,180.7909158,50.40173171
"Cote d'Ivoire",2013,CIV,171.771308,50.75741463
Croatia,1960,HRV,,64.60865854
Croatia,1961,HRV,,65.0155122
Croatia,1962,HRV,,65.4082439
Croatia,1963,HRV,,65.78787805
Croatia,1964,HRV,,66.15443902
Croatia,1965,HRV,,66.51204878
Croatia,1966,HRV,,66.86278049
Croatia,1967,HRV,,67.20873171
Croatia,1968,HRV,,67.54892683
Croatia,1969,HRV,,67.88136585
Croatia,1970,HRV,,68.2004878
Croatia,1971,HRV,,68.50163415
Croatia,1972,HRV,,68.77873171
Croatia,1973,HRV,,69.0292439
Croatia,1974,HRV,,69.25270732
Croatia,1975,HRV,,70.00195122
Croatia,1976,HRV,,70.45536585
Croatia,1977,HRV,,70.74439024
Croatia,1978,HRV,,70.53878049
Croatia,1979,HRV,,70.42731707
Croatia,1980,HRV,,70.17536585
Croatia,1981,HRV,,70.34439024
Croatia,1982,HRV,,70.48268293
Croatia,1983,HRV,,70.27487805
Croatia,1984,HRV,,70.21853659
Croatia,1985,HRV,,70.88609756
Croatia,1986,HRV,,71.41902439
Croatia,1987,HRV,,71.4702439
Croatia,1988,HRV,,71.48829268
Croatia,1989,HRV,,71.84463415
Croatia,1990,HRV,,72.1704878
Croatia,1991,HRV,,72.18536585
Croatia,1992,HRV,,71.24146341
Croatia,1993,HRV,,71.52243902
Croatia,1994,HRV,,71.80341463
Croatia,1995,HRV,547.7450288,72.08439024
Croatia,1996,HRV,627.5839094,72.36536585
Croatia,1997,HRV,568.190535,72.49512195
Croatia,1998,HRV,667.9574538,72.31707317
Croatia,1999,HRV,736.0947827,72.64195122
Croatia,2000,HRV,834.6978841,72.80780488
Croatia,2001,HRV,873.2618777,74.51292683
Croatia,2002,HRV,813.3719817,74.71731707
Croatia,2003,HRV,891.9878479,74.61390244
Croatia,2004,HRV,989.311495,75.5202439
Croatia,2005,HRV,1103.829866,75.24463415
Croatia,2006,HRV,1219.114979,75.83682927
Croatia,2007,HRV,1447.412286,75.70560976
Croatia,2008,HRV,1621.865677,75.91219512
Croatia,2009,HRV,1636.616902,76.16829268
Croatia,2010,HRV,1606.806339,76.47560976
Croatia,2011,HRV,1469.010065,76.77560976
Croatia,2012,HRV,1476.556021,76.92439024
Croatia,2013,HRV,1516.850831,77.12682927
Cuba,1960,CUB,,63.90465854
Cuba,1961,CUB,,64.51643902
Cuba,1962,CUB,,65.13821951
Cuba,1963,CUB,,65.76802439
Cuba,1964,CUB,,66.40180488
Cuba,1965,CUB,,67.03156098
Cuba,1966,CUB,,67.6492439
Cuba,1967,CUB,,68.24785366
Cuba,1968,CUB,,68.82087805
Cuba,1969,CUB,,69.36580488
Cuba,1970,CUB,,69.88309756
Cuba,1971,CUB,,70.37829268
Cuba,1972,CUB,,70.85639024
Cuba,1973,CUB,,71.32095122
Cuba,1974,CUB,,71.7694878
Cuba,1975,CUB,,72.19760976
Cuba,1976,CUB,,72.59885366
Cuba,1977,CUB,,72.96626829
Cuba,1978,CUB,,73.29582927
Cuba,1979,CUB,,73.58453659
Cuba,1980,CUB,,73.8317561
Cuba,1981,CUB,,74.03636585
Cuba,1982,CUB,,74.20326829
Cuba,1983,CUB,,74.33939024
Cuba,1984,CUB,,74.4477561
Cuba,1985,CUB,,74.52892683
Cuba,1986,CUB,,74.58153659
Cuba,1987,CUB,,74.60770732
Cuba,1988,CUB,,74.61804878
Cuba,1989,CUB,,74.62309756
Cuba,1990,CUB,,74.64429268
Cuba,1991,CUB,,74.70056098
Cuba,1992,CUB,,74.80378049
Cuba,1993,CUB,,74.95892683
Cuba,1994,CUB,,75.16446341
Cuba,1995,CUB,338.9236414,75.411
Cuba,1996,CUB,385.0168517,75.68114634
Cuba,1997,CUB,420.2106692,75.95402439
Cuba,1998,CUB,445.2834765,76.21265854
Cuba,1999,CUB,492.2538367,76.4515122
Cuba,2000,CUB,536.5635967,76.66895122
Cuba,2001,CUB,592.9171927,76.87180488
Cuba,2002,CUB,628.3761755,77.07190244
Cuba,2003,CUB,630.8659317,77.27768293
Cuba,2004,CUB,672.8500865,77.49014634
Cuba,2005,CUB,1021.570406,77.70690244
Cuba,2006,CUB,1124.974976,77.92509756
Cuba,2007,CUB,1646.726772,78.13743902
Cuba,2008,CUB,1825.310828,78.34104878
Cuba,2009,CUB,2032.976135,78.534
Cuba,2010,CUB,1823.037131,78.71778049
Cuba,2011,CUB,2026.092652,78.89382927
Cuba,2012,CUB,1744.527994,79.06702439
Cuba,2013,CUB,1828.43219,79.23926829
Cura�ao,2006,,,74.7097561
Cura�ao,2007,,,75.36341463
Cura�ao,2008,,,75.3097561
Cura�ao,2009,,,76.15609756
Cura�ao,2011,,,77.47317073
Cyprus,1960,CYP,,69.59392683
Cyprus,1961,CYP,,69.92782927
Cyprus,1962,CYP,,70.2512439
Cyprus,1963,CYP,,70.56468293
Cyprus,1964,CYP,,70.86912195
Cyprus,1965,CYP,,71.16507317
Cyprus,1966,CYP,,71.45253659
Cyprus,1967,CYP,,71.731
Cyprus,1968,CYP,,72.0024878
Cyprus,1969,CYP,,72.26597561
Cyprus,1970,CYP,,72.52297561
Cyprus,1971,CYP,,72.77297561
Cyprus,1972,CYP,,73.01697561
Cyprus,1973,CYP,,73.25446341
Cyprus,1974,CYP,,73.48546341
Cyprus,1975,CYP,,73.71043902
Cyprus,1976,CYP,,73.93041463
Cyprus,1977,CYP,,74.14487805
Cyprus,1978,CYP,,74.35385366
Cyprus,1979,CYP,,74.55782927
Cyprus,1980,CYP,,74.75680488
Cyprus,1981,CYP,,74.95129268
Cyprus,1982,CYP,,75.1407561
Cyprus,1983,CYP,,75.3252439
Cyprus,1984,CYP,,75.50621951
Cyprus,1985,CYP,,75.68270732
Cyprus,1986,CYP,,75.85617073
Cyprus,1987,CYP,,76.02512195
Cyprus,1988,CYP,,76.19107317
Cyprus,1989,CYP,,76.35402439
Cyprus,1990,CYP,,76.51395122
Cyprus,1991,CYP,,76.67139024
Cyprus,1992,CYP,,76.82631707
Cyprus,1993,CYP,,76.97826829
Cyprus,1994,CYP,,77.12770732
Cyprus,1995,CYP,729.9441003,77.27465854
Cyprus,1996,CYP,822.0182266,77.41909756
Cyprus,1997,CYP,897.4488188,77.56102439
Cyprus,1998,CYP,956.0816352,77.70092683
Cyprus,1999,CYP,1007.421776,77.83780488
Cyprus,2000,CYP,1114.734411,77.97165854
Cyprus,2001,CYP,1210.157115,78.10197561
Cyprus,2002,CYP,1308.367892,78.22926829
Cyprus,2003,CYP,1493.30731,78.35304878
Cyprus,2004,CYP,1509.625239,78.47634146
Cyprus,2005,CYP,1599.965492,78.60119512
Cyprus,2006,CYP,1717.41696,78.72914634
Cyprus,2007,CYP,1778.548578,78.86373171
Cyprus,2008,CYP,2224.197888,79.00495122
Cyprus,2009,CYP,2352.721355,79.15382927
Cyprus,2010,CYP,2283.607014,79.30982927
Cyprus,2011,CYP,2399.945572,79.47195122
Cyprus,2012,CYP,2261.427625,79.63712195
Cyprus,2013,CYP,2196.982951,79.80431707
"Czech Republic",1960,CZE,,70.34878049
"Czech Republic",1961,CZE,,70.51268293
"Czech Republic",1962,CZE,,69.78682927
"Czech Republic",1963,CZE,,70.30439024
"Czech Republic",1964,CZE,,70.4595122
"Czech Republic",1965,CZE,,70.16317073
"Czech Republic",1966,CZE,,70.38487805
"Czech Republic",1967,CZE,,70.26414634
"Czech Republic",1968,CZE,,69.84073171
"Czech Republic",1969,CZE,,69.36707317
"Czech Republic",1970,CZE,,69.4402439
"Czech Republic",1971,CZE,,69.67707317
"Czech Republic",1972,CZE,,70.17658537
"Czech Republic",1973,CZE,,70.02268293
"Czech Republic",1974,CZE,,70.08658537
"Czech Republic",1975,CZE,,70.41463415
"Czech Republic",1976,CZE,,70.53268293
"Czech Republic",1977,CZE,,70.57341463
"Czech Republic",1978,CZE,,70.64390244
"Czech Republic",1979,CZE,,70.7495122
"Czech Republic",1980,CZE,,70.27804878
"Czech Republic",1981,CZE,,70.72219512
"Czech Republic",1982,CZE,,70.80780488
"Czech Republic",1983,CZE,,70.59146341
"Czech Republic",1984,CZE,,70.83756098
"Czech Republic",1985,CZE,,71.04634146
"Czech Republic",1986,CZE,,70.99731707
"Czech Republic",1987,CZE,,71.44560976
"Czech Republic",1988,CZE,,71.64146341
"Czech Republic",1989,CZE,,71.67560976
"Czech Republic",1990,CZE,,71.38390244
"Czech Republic",1991,CZE,,71.89829268
"Czech Republic",1992,CZE,,72.27170732
"Czech Republic",1993,CZE,,72.76780488
"Czech Republic",1994,CZE,,72.97268293
"Czech Republic",1995,CZE,895.8063174,73.07487805
"Czech Republic",1996,CZE,914.9586296,73.71463415
"Czech Republic",1997,CZE,920.5918366,73.82487805
"Czech Republic",1998,CZE,925.0508635,74.51463415
"Czech Republic",1999,CZE,937.9183596,74.66829268
"Czech Republic",2000,CZE,982.1714198,74.96829268
"Czech Republic",2001,CZE,1081.567493,75.17317073
"Czech Republic",2002,CZE,1194.828193,75.22195122
"Czech Republic",2003,CZE,1340.589311,75.17073171
"Czech Republic",2004,CZE,1387.298168,75.72195122
"Czech Republic",2005,CZE,1479.931752,75.92439024
"Czech Republic",2006,CZE,1565.492684,76.52439024
"Czech Republic",2007,CZE,1669.269913,76.72439024
"Czech Republic",2008,CZE,1778.976404,76.97560976
"Czech Republic",2009,CZE,2042.957393,77.07804878
"Czech Republic",2010,CZE,1930.134487,77.42439024
"Czech Republic",2011,CZE,2030.765213,77.87317073
"Czech Republic",2012,CZE,2037.664124,78.07560976
"Czech Republic",2013,CZE,1981.839965,78.27804878
"Democratic Republic of Congo",1960,COD,,41.01804878
"Democratic Republic of Congo",1961,COD,,41.23353659
"Democratic Republic of Congo",1962,COD,,41.4515122
"Democratic Republic of Congo",1963,COD,,41.678
"Democratic Republic of Congo",1964,COD,,41.918
"Democratic Republic of Congo",1965,COD,,42.1804878
"Democratic Republic of Congo",1966,COD,,42.4724878
"Democratic Republic of Congo",1967,COD,,42.79197561
"Democratic Republic of Congo",1968,COD,,43.13346341
"Democratic Republic of Congo",1969,COD,,43.48895122
"Democratic Republic of Congo",1970,COD,,43.84492683
"Democratic Republic of Congo",1971,COD,,44.18390244
"Democratic Republic of Congo",1972,COD,,44.49287805
"Democratic Republic of Congo",1973,COD,,44.76536585
"Democratic Republic of Congo",1974,COD,,44.99785366
"Democratic Republic of Congo",1975,COD,,45.19685366
"Democratic Republic of Congo",1976,COD,,45.37385366
"Democratic Republic of Congo",1977,COD,,45.54336585
"Democratic Republic of Congo",1978,COD,,45.71739024
"Democratic Republic of Congo",1979,COD,,45.89941463
